classlabel	activity	subject	feature	measurement
1	WALKING	3	TimeBodyAccelerometerMean-Z	-0.112674859827586
1	WALKING	5	TimeBodyAccelerometerMean-Z	-0.107741776464286
1	WALKING	6	TimeBodyAccelerometerMean-Z	-0.110303165877193
1	WALKING	7	TimeBodyAccelerometerMean-Z	-0.110912234947368
1	WALKING	8	TimeBodyAccelerometerMean-Z	-0.107252090833333
1	WALKING	11	TimeBodyAccelerometerMean-Z	-0.106096304033898
1	WALKING	14	TimeBodyAccelerometerMean-Z	-0.106756369135593
1	WALKING	15	TimeBodyAccelerometerMean-Z	-0.107621819518519
1	WALKING	16	TimeBodyAccelerometerMean-Z	-0.108804049803922
1	WALKING	17	TimeBodyAccelerometerMean-Z	-0.109792122032787
1	WALKING	19	TimeBodyAccelerometerMean-Z	-0.122736673192308
1	WALKING	21	TimeBodyAccelerometerMean-Z	-0.104319332403846
1	WALKING	22	TimeBodyAccelerometerMean-Z	-0.107112510934783
1	WALKING	23	TimeBodyAccelerometerMean-Z	-0.113382994084746
1	WALKING	25	TimeBodyAccelerometerMean-Z	-0.108737636297297
1	WALKING	26	TimeBodyAccelerometerMean-Z	-0.108927011474576
1	WALKING	27	TimeBodyAccelerometerMean-Z	-0.112822289263158
1	WALKING	28	TimeBodyAccelerometerMean-Z	-0.103714705396296
1	WALKING	29	TimeBodyAccelerometerMean-Z	-0.106632427301887
1	WALKING	30	TimeBodyAccelerometerMean-Z	-0.0986247068969231
1	WALKING	2	TimeBodyAccelerometerMean-Z	-0.105500357966102
1	WALKING	4	TimeBodyAccelerometerMean-Z	-0.11140306485
1	WALKING	9	TimeBodyAccelerometerMean-Z	-0.110820512307692
1	WALKING	10	TimeBodyAccelerometerMean-Z	-0.109057512132076
1	WALKING	12	TimeBodyAccelerometerMean-Z	-0.10316110632
1	WALKING	13	TimeBodyAccelerometerMean-Z	-0.111431456192982
1	WALKING	18	TimeBodyAccelerometerMean-Z	-0.104218315464286
1	WALKING	20	TimeBodyAccelerometerMean-Z	-0.113539477098039
1	WALKING	24	TimeBodyAccelerometerMean-Z	-0.110595952913793
2	WALKING_UPSTAIRS	1	TimeBodyAccelerometerMean-Z	-0.0973020020943396
2	WALKING_UPSTAIRS	3	TimeBodyAccelerometerMean-Z	-0.110064863437288
2	WALKING_UPSTAIRS	5	TimeBodyAccelerometerMean-Z	-0.107471453914894
2	WALKING_UPSTAIRS	6	TimeBodyAccelerometerMean-Z	-0.122082438784314
2	WALKING_UPSTAIRS	7	TimeBodyAccelerometerMean-Z	-0.143769688803922
2	WALKING_UPSTAIRS	8	TimeBodyAccelerometerMean-Z	-0.11512211995122
2	WALKING_UPSTAIRS	11	TimeBodyAccelerometerMean-Z	-0.106797216481481
2	WALKING_UPSTAIRS	14	TimeBodyAccelerometerMean-Z	-0.112279688983333
2	WALKING_UPSTAIRS	15	TimeBodyAccelerometerMean-Z	-0.116952464895833
2	WALKING_UPSTAIRS	16	TimeBodyAccelerometerMean-Z	-0.124074517745098
2	WALKING_UPSTAIRS	17	TimeBodyAccelerometerMean-Z	-0.121290442104167
2	WALKING_UPSTAIRS	19	TimeBodyAccelerometerMean-Z	-0.151054607725
2	WALKING_UPSTAIRS	21	TimeBodyAccelerometerMean-Z	-0.125414265340426
2	WALKING_UPSTAIRS	22	TimeBodyAccelerometerMean-Z	-0.117550861738095
2	WALKING_UPSTAIRS	23	TimeBodyAccelerometerMean-Z	-0.126890616782353
2	WALKING_UPSTAIRS	25	TimeBodyAccelerometerMean-Z	-0.126210440292308
2	WALKING_UPSTAIRS	26	TimeBodyAccelerometerMean-Z	-0.121943461236364
2	WALKING_UPSTAIRS	27	TimeBodyAccelerometerMean-Z	-0.123530438196078
2	WALKING_UPSTAIRS	28	TimeBodyAccelerometerMean-Z	-0.121514025692157
2	WALKING_UPSTAIRS	29	TimeBodyAccelerometerMean-Z	-0.118000587840816
2	WALKING_UPSTAIRS	30	TimeBodyAccelerometerMean-Z	-0.124697493775385
2	WALKING_UPSTAIRS	2	TimeBodyAccelerometerMean-Z	-0.152513899520833
2	WALKING_UPSTAIRS	4	TimeBodyAccelerometerMean-Z	-0.114219455519231
2	WALKING_UPSTAIRS	9	TimeBodyAccelerometerMean-Z	-0.125219003959184
2	WALKING_UPSTAIRS	10	TimeBodyAccelerometerMean-Z	-0.118180420834043
2	WALKING_UPSTAIRS	12	TimeBodyAccelerometerMean-Z	-0.107339730115385
2	WALKING_UPSTAIRS	13	TimeBodyAccelerometerMean-Z	-0.125767265890909
2	WALKING_UPSTAIRS	18	TimeBodyAccelerometerMean-Z	-0.112655891327586
2	WALKING_UPSTAIRS	20	TimeBodyAccelerometerMean-Z	-0.121023947784314
2	WALKING_UPSTAIRS	24	TimeBodyAccelerometerMean-Z	-0.114248610966102
3	WALKING_DOWNSTAIRS	1	TimeBodyAccelerometerMean-Z	-0.107566190908163
3	WALKING_DOWNSTAIRS	3	TimeBodyAccelerometerMean-Z	-0.116139842908163
3	WALKING_DOWNSTAIRS	5	TimeBodyAccelerometerMean-Z	-0.100319930659574
3	WALKING_DOWNSTAIRS	6	TimeBodyAccelerometerMean-Z	-0.107209356208333
3	WALKING_DOWNSTAIRS	7	TimeBodyAccelerometerMean-Z	-0.0969383085872341
3	WALKING_DOWNSTAIRS	8	TimeBodyAccelerometerMean-Z	-0.107598135394737
3	WALKING_DOWNSTAIRS	11	TimeBodyAccelerometerMean-Z	-0.111070149978261
3	WALKING_DOWNSTAIRS	14	TimeBodyAccelerometerMean-Z	-0.0928330165533333
3	WALKING_DOWNSTAIRS	15	TimeBodyAccelerometerMean-Z	-0.110526066428571
3	WALKING_DOWNSTAIRS	16	TimeBodyAccelerometerMean-Z	-0.119873705148936
3	WALKING_DOWNSTAIRS	17	TimeBodyAccelerometerMean-Z	-0.0892432745173913
3	WALKING_DOWNSTAIRS	19	TimeBodyAccelerometerMean-Z	-0.133695240660974
3	WALKING_DOWNSTAIRS	21	TimeBodyAccelerometerMean-Z	-0.09816866218
3	WALKING_DOWNSTAIRS	22	TimeBodyAccelerometerMean-Z	-0.1074157796
3	WALKING_DOWNSTAIRS	23	TimeBodyAccelerometerMean-Z	-0.0988123712574074
3	WALKING_DOWNSTAIRS	25	TimeBodyAccelerometerMean-Z	-0.107192376965517
3	WALKING_DOWNSTAIRS	26	TimeBodyAccelerometerMean-Z	-0.1064396194
3	WALKING_DOWNSTAIRS	27	TimeBodyAccelerometerMean-Z	-0.112837694688636
3	WALKING_DOWNSTAIRS	28	TimeBodyAccelerometerMean-Z	-0.10858897408913
3	WALKING_DOWNSTAIRS	29	TimeBodyAccelerometerMean-Z	-0.0981339984895833
3	WALKING_DOWNSTAIRS	30	TimeBodyAccelerometerMean-Z	-0.099978142232258
3	WALKING_DOWNSTAIRS	2	TimeBodyAccelerometerMean-Z	-0.116812942382979
3	WALKING_DOWNSTAIRS	4	TimeBodyAccelerometerMean-Z	-0.1067775246
3	WALKING_DOWNSTAIRS	9	TimeBodyAccelerometerMean-Z	-0.0910278793952381
3	WALKING_DOWNSTAIRS	10	TimeBodyAccelerometerMean-Z	-0.110848597247368
3	WALKING_DOWNSTAIRS	12	TimeBodyAccelerometerMean-Z	-0.10955593226087
3	WALKING_DOWNSTAIRS	13	TimeBodyAccelerometerMean-Z	-0.101993941531915
3	WALKING_DOWNSTAIRS	18	TimeBodyAccelerometerMean-Z	-0.1033908092
3	WALKING_DOWNSTAIRS	20	TimeBodyAccelerometerMean-Z	-0.104602925937778
3	WALKING_DOWNSTAIRS	24	TimeBodyAccelerometerMean-Z	-0.104818820272727
4	SITTING	1	TimeBodyAccelerometerMean-Z	-0.104544182255319
4	SITTING	3	TimeBodyAccelerometerMean-Z	-0.0983579203269231
4	SITTING	5	TimeBodyAccelerometerMean-Z	-0.108540300265909
4	SITTING	6	TimeBodyAccelerometerMean-Z	-0.110127728709091
4	SITTING	7	TimeBodyAccelerometerMean-Z	-0.122464597625
4	SITTING	8	TimeBodyAccelerometerMean-Z	-0.104461049130435
4	SITTING	11	TimeBodyAccelerometerMean-Z	-0.112840218339623
4	SITTING	14	TimeBodyAccelerometerMean-Z	-0.100401490425926
4	SITTING	15	TimeBodyAccelerometerMean-Z	-0.11366125320339
4	SITTING	16	TimeBodyAccelerometerMean-Z	-0.0891404038405797
4	SITTING	17	TimeBodyAccelerometerMean-Z	-0.11362408509375
4	SITTING	19	TimeBodyAccelerometerMean-Z	-0.10870765430137
4	SITTING	21	TimeBodyAccelerometerMean-Z	-0.112057887741176
4	SITTING	22	TimeBodyAccelerometerMean-Z	-0.105827369516129
4	SITTING	23	TimeBodyAccelerometerMean-Z	-0.103808679294118
4	SITTING	25	TimeBodyAccelerometerMean-Z	-0.109160440476923
4	SITTING	26	TimeBodyAccelerometerMean-Z	-0.0974448692333333
4	SITTING	27	TimeBodyAccelerometerMean-Z	-0.105521912588571
4	SITTING	28	TimeBodyAccelerometerMean-Z	-0.111517939555556
4	SITTING	29	TimeBodyAccelerometerMean-Z	-0.1104118192
4	SITTING	30	TimeBodyAccelerometerMean-Z	-0.0995154461338709
4	SITTING	2	TimeBodyAccelerometerMean-Z	-0.109218272456522
4	SITTING	4	TimeBodyAccelerometerMean-Z	-0.10587459588
4	SITTING	9	TimeBodyAccelerometerMean-Z	-0.07537846886
4	SITTING	10	TimeBodyAccelerometerMean-Z	-0.104253238796296
4	SITTING	12	TimeBodyAccelerometerMean-Z	-0.106307228960784
4	SITTING	13	TimeBodyAccelerometerMean-Z	-0.0972465110836735
4	SITTING	18	TimeBodyAccelerometerMean-Z	-0.111904775824561
4	SITTING	20	TimeBodyAccelerometerMean-Z	-0.108369634515151
4	SITTING	24	TimeBodyAccelerometerMean-Z	-0.103041061426471
5	STANDING	1	TimeBodyAccelerometerMean-Z	-0.110601817735849
5	STANDING	3	TimeBodyAccelerometerMean-Z	-0.101621722633148
5	STANDING	5	TimeBodyAccelerometerMean-Z	-0.102171095696429
5	STANDING	6	TimeBodyAccelerometerMean-Z	-0.112172831947368
5	STANDING	7	TimeBodyAccelerometerMean-Z	-0.0997778303207547
5	STANDING	8	TimeBodyAccelerometerMean-Z	-0.106114996837037
5	STANDING	11	TimeBodyAccelerometerMean-Z	-0.108686630425532
5	STANDING	14	TimeBodyAccelerometerMean-Z	-0.103817701790667
5	STANDING	15	TimeBodyAccelerometerMean-Z	-0.105910832679245
5	STANDING	16	TimeBodyAccelerometerMean-Z	-0.103657729076923
5	STANDING	17	TimeBodyAccelerometerMean-Z	-0.111432145565
5	STANDING	19	TimeBodyAccelerometerMean-Z	-0.10904190460274
5	STANDING	21	TimeBodyAccelerometerMean-Z	-0.110417855808989
5	STANDING	22	TimeBodyAccelerometerMean-Z	-0.104967423820635
5	STANDING	23	TimeBodyAccelerometerMean-Z	-0.1105970177575
5	STANDING	25	TimeBodyAccelerometerMean-Z	-0.107352957594595
5	STANDING	26	TimeBodyAccelerometerMean-Z	-0.110237796416216
5	STANDING	27	TimeBodyAccelerometerMean-Z	-0.107835818025
5	STANDING	28	TimeBodyAccelerometerMean-Z	-0.106579385202532
5	STANDING	29	TimeBodyAccelerometerMean-Z	-0.108659067476923
5	STANDING	30	TimeBodyAccelerometerMean-Z	-0.108756209835593
5	STANDING	2	TimeBodyAccelerometerMean-Z	-0.105908536055556
5	STANDING	4	TimeBodyAccelerometerMean-Z	-0.0961574905535714
5	STANDING	9	TimeBodyAccelerometerMean-Z	-0.0952747481333333
5	STANDING	10	TimeBodyAccelerometerMean-Z	-0.107964083931818
5	STANDING	12	TimeBodyAccelerometerMean-Z	-0.105526999754098
5	STANDING	13	TimeBodyAccelerometerMean-Z	-0.112124137754386
5	STANDING	18	TimeBodyAccelerometerMean-Z	-0.108453355945206
5	STANDING	20	TimeBodyAccelerometerMean-Z	-0.100402759931507
5	STANDING	24	TimeBodyAccelerometerMean-Z	-0.108222553855072
6	LAYING	1	TimeBodyAccelerometerMean-Z	-0.11320355358
6	LAYING	3	TimeBodyAccelerometerMean-Z	-0.101300477506452
6	LAYING	5	TimeBodyAccelerometerMean-Z	-0.107937603673077
6	LAYING	6	TimeBodyAccelerometerMean-Z	-0.133119570368421
6	LAYING	7	TimeBodyAccelerometerMean-Z	-0.101361036576923
6	LAYING	8	TimeBodyAccelerometerMean-Z	-0.102245365611111
6	LAYING	11	TimeBodyAccelerometerMean-Z	-0.108786578070175
6	LAYING	14	TimeBodyAccelerometerMean-Z	-0.0868333315509804
6	LAYING	15	TimeBodyAccelerometerMean-Z	-0.118530240291667
6	LAYING	16	TimeBodyAccelerometerMean-Z	-0.107310493242857
6	LAYING	17	TimeBodyAccelerometerMean-Z	-0.107006279704225
6	LAYING	19	TimeBodyAccelerometerMean-Z	-0.10898146186747
6	LAYING	21	TimeBodyAccelerometerMean-Z	-0.103253832233333
6	LAYING	22	TimeBodyAccelerometerMean-Z	-0.110800924652778
6	LAYING	23	TimeBodyAccelerometerMean-Z	-0.104256776291667
6	LAYING	25	TimeBodyAccelerometerMean-Z	-0.100428830260274
6	LAYING	26	TimeBodyAccelerometerMean-Z	-0.105002540289474
6	LAYING	27	TimeBodyAccelerometerMean-Z	-0.107699732837838
6	LAYING	28	TimeBodyAccelerometerMean-Z	-0.1083448529625
6	LAYING	29	TimeBodyAccelerometerMean-Z	-0.109462068173913
6	LAYING	30	TimeBodyAccelerometerMean-Z	-0.1036581505
6	LAYING	2	TimeBodyAccelerometerMean-Z	-0.107245610416667
6	LAYING	4	TimeBodyAccelerometerMean-Z	-0.110688150314815
6	LAYING	9	TimeBodyAccelerometerMean-Z	-0.10754972144
6	LAYING	10	TimeBodyAccelerometerMean-Z	-0.117168642362069
6	LAYING	12	TimeBodyAccelerometerMean-Z	-0.108160125666667
6	LAYING	13	TimeBodyAccelerometerMean-Z	-0.104331864532258
6	LAYING	18	TimeBodyAccelerometerMean-Z	-0.107698927907692
6	LAYING	20	TimeBodyAccelerometerMean-Z	-0.104274322538235
6	LAYING	24	TimeBodyAccelerometerMean-Z	-0.107236237236111
1	WALKING	1	TimeBodyAccelerometerSTD-X	-0.283740258842105
1	WALKING	3	TimeBodyAccelerometerSTD-X	-0.360356726034483
1	WALKING	5	TimeBodyAccelerometerSTD-X	-0.294098534232143
1	WALKING	6	TimeBodyAccelerometerSTD-X	-0.296538717368421
1	WALKING	7	TimeBodyAccelerometerSTD-X	-0.327243240701755
1	WALKING	8	TimeBodyAccelerometerSTD-X	-0.173605736002083
1	WALKING	11	TimeBodyAccelerometerSTD-X	-0.422842071864407
1	WALKING	14	TimeBodyAccelerometerSTD-X	-0.402639098135593
1	WALKING	15	TimeBodyAccelerometerSTD-X	-0.327961801111111
1	WALKING	16	TimeBodyAccelerometerSTD-X	-0.404692523921569
1	WALKING	17	TimeBodyAccelerometerSTD-X	-0.31950017295082
1	WALKING	19	TimeBodyAccelerometerSTD-X	-0.0489049407963462
1	WALKING	21	TimeBodyAccelerometerSTD-X	-0.297814843538462
1	WALKING	22	TimeBodyAccelerometerSTD-X	-0.00865921919565217
1	WALKING	23	TimeBodyAccelerometerSTD-X	-0.313521773389831
1	WALKING	25	TimeBodyAccelerometerSTD-X	-0.596007443513514
1	WALKING	26	TimeBodyAccelerometerSTD-X	-0.340185527559322
1	WALKING	27	TimeBodyAccelerometerSTD-X	-0.348475560526316
1	WALKING	28	TimeBodyAccelerometerSTD-X	-0.293003522222222
1	WALKING	29	TimeBodyAccelerometerSTD-X	-0.174337940226415
1	WALKING	30	TimeBodyAccelerometerSTD-X	-0.346394275230769
1	WALKING	2	TimeBodyAccelerometerSTD-X	-0.423642838474576
1	WALKING	4	TimeBodyAccelerometerSTD-X	-0.440829971333334
1	WALKING	9	TimeBodyAccelerometerSTD-X	-0.238353562692308
1	WALKING	10	TimeBodyAccelerometerSTD-X	-0.178709734396226
1	WALKING	12	TimeBodyAccelerometerSTD-X	-0.128898533096
1	WALKING	13	TimeBodyAccelerometerSTD-X	-0.346980394210526
1	WALKING	18	TimeBodyAccelerometerSTD-X	-0.37600552125
1	WALKING	20	TimeBodyAccelerometerSTD-X	-0.208342792019608
1	WALKING	24	TimeBodyAccelerometerSTD-X	-0.47076236637931
2	WALKING_UPSTAIRS	1	TimeBodyAccelerometerSTD-X	-0.35470802509434
2	WALKING_UPSTAIRS	3	TimeBodyAccelerometerSTD-X	-0.313123437627119
2	WALKING_UPSTAIRS	5	TimeBodyAccelerometerSTD-X	-0.0457237779851064
2	WALKING_UPSTAIRS	6	TimeBodyAccelerometerSTD-X	-0.0501350188513726
2	WALKING_UPSTAIRS	7	TimeBodyAccelerometerSTD-X	-0.29487297445098
2	WALKING_UPSTAIRS	8	TimeBodyAccelerometerSTD-X	-0.171712174634146
2	WALKING_UPSTAIRS	11	TimeBodyAccelerometerSTD-X	-0.238802959018518
2	WALKING_UPSTAIRS	14	TimeBodyAccelerometerSTD-X	-0.309396717592593
2	WALKING_UPSTAIRS	15	TimeBodyAccelerometerSTD-X	-0.0260971840270833
2	WALKING_UPSTAIRS	16	TimeBodyAccelerometerSTD-X	-0.397083831568627
2	WALKING_UPSTAIRS	17	TimeBodyAccelerometerSTD-X	-0.062952754100625
2	WALKING_UPSTAIRS	19	TimeBodyAccelerometerSTD-X	-0.1287420952375
2	WALKING_UPSTAIRS	21	TimeBodyAccelerometerSTD-X	-0.240808282276596
2	WALKING_UPSTAIRS	22	TimeBodyAccelerometerSTD-X	0.0835738640921429
2	WALKING_UPSTAIRS	23	TimeBodyAccelerometerSTD-X	-0.243887818513726
2	WALKING_UPSTAIRS	25	TimeBodyAccelerometerSTD-X	-0.459775646153846
2	WALKING_UPSTAIRS	26	TimeBodyAccelerometerSTD-X	-0.169006952418182
2	WALKING_UPSTAIRS	27	TimeBodyAccelerometerSTD-X	-0.295439547254902
2	WALKING_UPSTAIRS	28	TimeBodyAccelerometerSTD-X	-0.242062430294118
2	WALKING_UPSTAIRS	29	TimeBodyAccelerometerSTD-X	-0.0867715569693878
2	WALKING_UPSTAIRS	30	TimeBodyAccelerometerSTD-X	-0.350504475230769
2	WALKING_UPSTAIRS	2	TimeBodyAccelerometerSTD-X	-0.304376406458333
2	WALKING_UPSTAIRS	4	TimeBodyAccelerometerSTD-X	-0.204933042903846
2	WALKING_UPSTAIRS	9	TimeBodyAccelerometerSTD-X	-0.361444377551021
2	WALKING_UPSTAIRS	10	TimeBodyAccelerometerSTD-X	-0.161591924234043
2	WALKING_UPSTAIRS	12	TimeBodyAccelerometerSTD-X	-0.290149192307692
2	WALKING_UPSTAIRS	13	TimeBodyAccelerometerSTD-X	-0.296284597454545
2	WALKING_UPSTAIRS	18	TimeBodyAccelerometerSTD-X	-0.380168286724138
2	WALKING_UPSTAIRS	20	TimeBodyAccelerometerSTD-X	-0.116088676011765
2	WALKING_UPSTAIRS	24	TimeBodyAccelerometerSTD-X	-0.344399351355932
3	WALKING_DOWNSTAIRS	1	TimeBodyAccelerometerSTD-X	0.0300353383483878
3	WALKING_DOWNSTAIRS	3	TimeBodyAccelerometerSTD-X	-0.0574100475102041
3	WALKING_DOWNSTAIRS	5	TimeBodyAccelerometerSTD-X	0.275046110468085
3	WALKING_DOWNSTAIRS	6	TimeBodyAccelerometerSTD-X	0.383681639791667
3	WALKING_DOWNSTAIRS	7	TimeBodyAccelerometerSTD-X	0.0660815600978723
3	WALKING_DOWNSTAIRS	8	TimeBodyAccelerometerSTD-X	0.0241393473736842
3	WALKING_DOWNSTAIRS	11	TimeBodyAccelerometerSTD-X	0.142456557034783
3	WALKING_DOWNSTAIRS	14	TimeBodyAccelerometerSTD-X	0.0178313402266667
3	WALKING_DOWNSTAIRS	15	TimeBodyAccelerometerSTD-X	0.406471051190476
3	WALKING_DOWNSTAIRS	16	TimeBodyAccelerometerSTD-X	0.207251997929787
3	WALKING_DOWNSTAIRS	17	TimeBodyAccelerometerSTD-X	0.187719760269565
3	WALKING_DOWNSTAIRS	19	TimeBodyAccelerometerSTD-X	0.62691707051282
3	WALKING_DOWNSTAIRS	21	TimeBodyAccelerometerSTD-X	0.224343492244444
3	WALKING_DOWNSTAIRS	22	TimeBodyAccelerometerSTD-X	0.348618168333333
3	WALKING_DOWNSTAIRS	23	TimeBodyAccelerometerSTD-X	0.0441392843425926
3	WALKING_DOWNSTAIRS	25	TimeBodyAccelerometerSTD-X	-0.253756934258621
3	WALKING_DOWNSTAIRS	26	TimeBodyAccelerometerSTD-X	0.17395384962
3	WALKING_DOWNSTAIRS	27	TimeBodyAccelerometerSTD-X	0.167407531090909
3	WALKING_DOWNSTAIRS	28	TimeBodyAccelerometerSTD-X	0.125712887943478
3	WALKING_DOWNSTAIRS	29	TimeBodyAccelerometerSTD-X	0.167383602458333
3	WALKING_DOWNSTAIRS	30	TimeBodyAccelerometerSTD-X	-0.0577703163548387
3	WALKING_DOWNSTAIRS	2	TimeBodyAccelerometerSTD-X	0.0463666814446809
3	WALKING_DOWNSTAIRS	4	TimeBodyAccelerometerSTD-X	0.0111935496222222
3	WALKING_DOWNSTAIRS	9	TimeBodyAccelerometerSTD-X	0.213392270547619
3	WALKING_DOWNSTAIRS	10	TimeBodyAccelerometerSTD-X	0.295733547631579
3	WALKING_DOWNSTAIRS	12	TimeBodyAccelerometerSTD-X	0.0424084916086956
3	WALKING_DOWNSTAIRS	13	TimeBodyAccelerometerSTD-X	-0.0681563626617021
3	WALKING_DOWNSTAIRS	18	TimeBodyAccelerometerSTD-X	-0.302634565090909
3	WALKING_DOWNSTAIRS	20	TimeBodyAccelerometerSTD-X	0.0745098785288889
3	WALKING_DOWNSTAIRS	24	TimeBodyAccelerometerSTD-X	-0.08273248054
4	SITTING	1	TimeBodyAccelerometerSTD-X	-0.977229008297872
4	SITTING	3	TimeBodyAccelerometerSTD-X	-0.971010120961538
4	SITTING	5	TimeBodyAccelerometerSTD-X	-0.980945022045455
4	SITTING	6	TimeBodyAccelerometerSTD-X	-0.980164933636364
4	SITTING	7	TimeBodyAccelerometerSTD-X	-0.972668374583333
4	SITTING	8	TimeBodyAccelerometerSTD-X	-0.979026152391305
4	SITTING	11	TimeBodyAccelerometerSTD-X	-0.982796562075472
4	SITTING	14	TimeBodyAccelerometerSTD-X	-0.976302248148148
4	SITTING	15	TimeBodyAccelerometerSTD-X	-0.987084356101695
4	SITTING	16	TimeBodyAccelerometerSTD-X	-0.986825605362319
4	SITTING	17	TimeBodyAccelerometerSTD-X	-0.9944439053125
4	SITTING	19	TimeBodyAccelerometerSTD-X	-0.976357663013698
4	SITTING	21	TimeBodyAccelerometerSTD-X	-0.991777287176471
4	SITTING	22	TimeBodyAccelerometerSTD-X	-0.978466823709678
4	SITTING	23	TimeBodyAccelerometerSTD-X	-0.987607636617647
4	SITTING	25	TimeBodyAccelerometerSTD-X	-0.991892828615385
4	SITTING	26	TimeBodyAccelerometerSTD-X	-0.979768987948718
4	SITTING	27	TimeBodyAccelerometerSTD-X	-0.988580107714286
4	SITTING	28	TimeBodyAccelerometerSTD-X	-0.983272806805556
4	SITTING	29	TimeBodyAccelerometerSTD-X	-0.9907450195
4	SITTING	30	TimeBodyAccelerometerSTD-X	-0.983622744193548
4	SITTING	2	TimeBodyAccelerometerSTD-X	-0.986822279565217
4	SITTING	4	TimeBodyAccelerometerSTD-X	-0.980309931
4	SITTING	9	TimeBodyAccelerometerSTD-X	-0.9572277914
4	SITTING	10	TimeBodyAccelerometerSTD-X	-0.982901825925926
4	SITTING	12	TimeBodyAccelerometerSTD-X	-0.982568781960784
4	SITTING	13	TimeBodyAccelerometerSTD-X	-0.989546275306122
4	SITTING	18	TimeBodyAccelerometerSTD-X	-0.994347988596491
4	SITTING	20	TimeBodyAccelerometerSTD-X	-0.983081858939394
4	SITTING	24	TimeBodyAccelerometerSTD-X	-0.990593766617647
5	STANDING	1	TimeBodyAccelerometerSTD-X	-0.995759901509434
5	STANDING	3	TimeBodyAccelerometerSTD-X	-0.96674254295082
5	STANDING	5	TimeBodyAccelerometerSTD-X	-0.968591815714285
5	STANDING	6	TimeBodyAccelerometerSTD-X	-0.981758159649123
5	STANDING	7	TimeBodyAccelerometerSTD-X	-0.979307570377358
5	STANDING	8	TimeBodyAccelerometerSTD-X	-0.988815418148148
5	STANDING	11	TimeBodyAccelerometerSTD-X	-0.994978878723404
5	STANDING	14	TimeBodyAccelerometerSTD-X	-0.973268905
5	STANDING	15	TimeBodyAccelerometerSTD-X	-0.988949247358491
5	STANDING	16	TimeBodyAccelerometerSTD-X	-0.989076811794872
5	STANDING	17	TimeBodyAccelerometerSTD-X	-0.991163919871795
5	STANDING	19	TimeBodyAccelerometerSTD-X	-0.989910996849315
5	STANDING	21	TimeBodyAccelerometerSTD-X	-0.981419961123596
5	STANDING	22	TimeBodyAccelerometerSTD-X	-0.985000527142857
5	STANDING	23	TimeBodyAccelerometerSTD-X	-0.985421519558823
5	STANDING	25	TimeBodyAccelerometerSTD-X	-0.991970126756757
5	STANDING	26	TimeBodyAccelerometerSTD-X	-0.993069368783784
5	STANDING	27	TimeBodyAccelerometerSTD-X	-0.991951583499999
5	STANDING	28	TimeBodyAccelerometerSTD-X	-0.977748638607595
5	STANDING	29	TimeBodyAccelerometerSTD-X	-0.996068635384615
5	STANDING	30	TimeBodyAccelerometerSTD-X	-0.977559426949152
5	STANDING	2	TimeBodyAccelerometerSTD-X	-0.987271889259259
5	STANDING	4	TimeBodyAccelerometerSTD-X	-0.97692058
5	STANDING	9	TimeBodyAccelerometerSTD-X	-0.975741252444445
5	STANDING	10	TimeBodyAccelerometerSTD-X	-0.978403481818182
5	STANDING	12	TimeBodyAccelerometerSTD-X	-0.981243992459016
5	STANDING	13	TimeBodyAccelerometerSTD-X	-0.991020759298246
5	STANDING	18	TimeBodyAccelerometerSTD-X	-0.992019762739726
5	STANDING	20	TimeBodyAccelerometerSTD-X	-0.967209961232877
5	STANDING	24	TimeBodyAccelerometerSTD-X	-0.98725587115942
6	LAYING	1	TimeBodyAccelerometerSTD-X	-0.9280564692
6	LAYING	3	TimeBodyAccelerometerSTD-X	-0.982776639193548
6	LAYING	5	TimeBodyAccelerometerSTD-X	-0.965934509615385
6	LAYING	6	TimeBodyAccelerometerSTD-X	-0.934049422052632
6	LAYING	7	TimeBodyAccelerometerSTD-X	-0.93651361
6	LAYING	8	TimeBodyAccelerometerSTD-X	-0.94304121537037
6	LAYING	11	TimeBodyAccelerometerSTD-X	-0.98477733
6	LAYING	14	TimeBodyAccelerometerSTD-X	-0.917501887333333
6	LAYING	15	TimeBodyAccelerometerSTD-X	-0.972255551527777
6	LAYING	16	TimeBodyAccelerometerSTD-X	-0.973691429428571
6	LAYING	17	TimeBodyAccelerometerSTD-X	-0.972960567323944
6	LAYING	19	TimeBodyAccelerometerSTD-X	-0.965019579518072
6	LAYING	21	TimeBodyAccelerometerSTD-X	-0.955019866222222
6	LAYING	22	TimeBodyAccelerometerSTD-X	-0.947735251944444
6	LAYING	23	TimeBodyAccelerometerSTD-X	-0.956756363194444
6	LAYING	25	TimeBodyAccelerometerSTD-X	-0.909116474109589
6	LAYING	26	TimeBodyAccelerometerSTD-X	-0.969445445263158
6	LAYING	27	TimeBodyAccelerometerSTD-X	-0.978455153108108
6	LAYING	28	TimeBodyAccelerometerSTD-X	-0.9688882955
6	LAYING	29	TimeBodyAccelerometerSTD-X	-0.984219555507246
6	LAYING	30	TimeBodyAccelerometerSTD-X	-0.976362515428571
6	LAYING	2	TimeBodyAccelerometerSTD-X	-0.974059464791667
6	LAYING	4	TimeBodyAccelerometerSTD-X	-0.954193738888889
6	LAYING	9	TimeBodyAccelerometerSTD-X	-0.94233309
6	LAYING	10	TimeBodyAccelerometerSTD-X	-0.968283685
6	LAYING	12	TimeBodyAccelerometerSTD-X	-0.95531868
